,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-K4-A3WU-01B,0.010,0.034,0.026,0.018,0.014,0.004,0.033,0.080,0.120,0.052,0.045,0.009,0.000,0.002,0.001,0.553,0.553
TCGA-FD-A3SL-01A,0.000,0.000,0.010,0.008,0.000,0.000,0.011,0.084,0.247,0.072,0.087,0.006,0.000,0.000,0.000,0.474,0.474
TCGA-BT-A42E-01A,0.000,0.000,0.016,0.038,0.001,0.000,0.024,0.051,0.001,0.008,0.063,0.007,0.000,0.000,0.000,0.791,0.791
TCGA-ZF-A9R0-01A,0.000,0.002,0.006,0.011,0.000,0.000,0.008,0.006,0.011,0.047,0.020,0.003,0.000,0.000,0.000,0.885,0.885
TCGA-DK-AA6R-01A,0.000,0.000,0.011,0.024,0.000,0.000,0.003,0.044,0.030,0.022,0.003,0.003,0.000,0.001,0.005,0.853,0.853
TCGA-CF-A9FH-01A,0.000,0.000,0.003,0.004,0.000,0.000,0.001,0.057,0.000,0.011,0.004,0.000,0.000,0.000,0.000,0.918,0.918
TCGA-KQ-A41N-01A,0.000,0.000,0.008,0.002,0.000,0.000,0.002,0.006,0.000,0.019,0.006,0.002,0.000,0.000,0.000,0.954,0.954
TCGA-5N-A9KI-01A,0.002,0.000,0.004,0.017,0.000,0.000,0.004,0.015,0.080,0.006,0.085,0.004,0.000,0.001,0.000,0.782,0.782
TCGA-GD-A2C5-01A,0.004,0.000,0.007,0.005,0.000,0.000,0.003,0.053,0.071,0.035,0.029,0.008,0.000,0.000,0.000,0.784,0.784
TCGA-ZF-AA52-01A,0.010,0.000,0.007,0.013,0.000,0.000,0.027,0.026,0.215,0.023,0.085,0.004,0.000,0.001,0.000,0.588,0.588
TCGA-E7-A541-01A,0.005,0.000,0.007,0.043,0.021,0.000,0.035,0.045,0.001,0.026,0.057,0.004,0.000,0.000,0.000,0.756,0.756
TCGA-ZF-AA5P-01A,0.024,0.010,0.019,0.007,0.001,0.000,0.015,0.139,0.173,0.185,0.030,0.009,0.000,0.000,0.001,0.387,0.387
TCGA-ZF-AA4W-01A,0.000,0.000,0.001,0.016,0.000,0.000,0.000,0.058,0.029,0.003,0.002,0.000,0.000,0.000,0.000,0.891,0.891
TCGA-ZF-A9RE-01A,0.000,0.000,0.000,0.005,0.000,0.000,0.001,0.024,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.966,0.966
TCGA-DK-A1AD-01A,0.013,0.001,0.010,0.004,0.000,0.000,0.013,0.009,0.042,0.021,0.023,0.004,0.000,0.000,0.000,0.859,0.859
TCGA-GU-A42Q-01A,0.000,0.000,0.001,0.004,0.000,0.000,0.000,0.012,0.026,0.008,0.011,0.000,0.000,0.000,0.000,0.939,0.939
TCGA-CF-A5UA-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.001,0.032,0.000,0.007,0.009,0.000,0.000,0.000,0.000,0.947,0.947
TCGA-BT-A20W-01A,0.002,0.004,0.032,0.014,0.016,0.001,0.016,0.077,0.006,0.038,0.013,0.006,0.000,0.000,0.000,0.775,0.775
