"","Cancer Cells","Double-neg-like T","NK","Macrophages","CD8 T","Fibroblasts","Monocytes","B Cells","CD4 T","DC","Mast Cells","Neutrophils","Endothelial Cells"
"TCGA.C5.A7XC.01A",0.0634476903118197,0,0,0,0,0.0629682615059433,0,0,0,0,0,0.745240753497648,0.128343294684589
"TCGA.VS.A94Y.01A",0.0603805284330691,0,0,0,0,0.165990264970196,3.57877645947802e-05,0,0,0,0,0.606826477019403,0.166766941812737
"TCGA.EK.A2PM.01A",0.28698122568975,0,0,0.00254339318729374,0,0.0461926631510769,0,0,0,0,0,0.573814091817698,0.0904686261541814
"TCGA.FU.A3TQ.01A",0.0752230057637202,0,0.000989257589270562,0,0.000420285070697241,0.0349628185945753,0,0,0.000387722534885773,0,0,0.746011816243161,0.142005094203689
"TCGA.EX.A69M.01A",0.118380966377419,0,0.0149909119481509,0,0,0.0102397063882293,0,0,0.00177598930108376,0,0,0.723833116520392,0.130779309464725
"TCGA.ZJ.AAX4.01A",0.0882952475291217,0,0.00235404392727111,0,0,0.0386226163477175,0,0,0.00102547876728475,0,3.34885778155897e-05,0.778051038537974,0.0916180863128149
"TCGA.FU.A40J.01A",0.171626747964673,0,0.0129876796298021,0,0,0.0540489891412635,0,0,0.0001361118776545,0,0,0.583021558734772,0.178178912651835
"TCGA.VS.A8QF.01A",0.151862909092522,0,0.000826196025250786,0,0.000756427621180195,0.0581784114572553,0,0,0.000714888896471668,0,2.83991440061324e-05,0.673764944481916,0.113867823281397
"TCGA.Q1.A73R.01A",0.145476233440346,0,0.0013077115531795,0,0.000151157073356443,0.0813574519078563,0,0,0,0,1.63091696530253e-05,0.584621707606256,0.187069429249353
"TCGA.VS.A9V0.01A",0.210544748967447,0,0,0,0,0.0497680531614454,0,0,0,0,0,0.569360274490286,0.170326923380822
"TCGA.UC.A7PF.01A",0.0700129345720111,0,0.00563653237617472,0,0.00447500404397424,0.079730151789583,0,0,0,0,0,0.740695330301223,0.0994500469170339
