sample_id,Cell fraction,labels,Cell type
TCGA-DK-A6B5,0.0,c0,Double-neg-like T
TCGA-FD-A43P,0.023809523809523808,c0,Double-neg-like T
TCGA-XF-A9SY,0.023809523809523808,c0,Double-neg-like T
TCGA-E7-A3X6,0.0,c0,Double-neg-like T
TCGA-BT-A42F,0.0,c0,Double-neg-like T
TCGA-BT-A42E,0.0,c0,Double-neg-like T
TCGA-FD-A5BU,0.0,c0,Double-neg-like T
TCGA-FD-A3B3,0.0,c0,Double-neg-like T
TCGA-FD-A5BS,0.0,c0,Double-neg-like T
TCGA-DK-A3IV,0.023809523809523808,c0,Double-neg-like T
TCGA-SY-A9G5,0.0,c0,Double-neg-like T
TCGA-UY-A9PB,0.0,c0,Double-neg-like T
TCGA-ZF-AA53,0.0,c0,Double-neg-like T
TCGA-UY-A78K,0.023809523809523808,c0,Double-neg-like T
TCGA-G2-A3IB,0.0,c1,Double-neg-like T
TCGA-FD-A3N6,0.0,c1,Double-neg-like T
TCGA-FJ-A3ZE,0.0,c1,Double-neg-like T
TCGA-CF-A7I0,0.047619047619047616,c1,Double-neg-like T
TCGA-GC-A3RB,0.0,c1,Double-neg-like T
TCGA-DK-A6AW,0.0,c1,Double-neg-like T
TCGA-GV-A3QK,0.023809523809523808,c1,Double-neg-like T
TCGA-CU-A3QU,0.0,c1,Double-neg-like T
TCGA-DK-A6B6,0.0,c1,Double-neg-like T
TCGA-FD-A3B5,0.0,c1,Double-neg-like T
TCGA-4Z-AA82,0.0,c1,Double-neg-like T
TCGA-FD-A6TH,0.0,c1,Double-neg-like T
TCGA-CF-A5U8,0.0,c1,Double-neg-like T
TCGA-E7-A8O8,0.0,c1,Double-neg-like T
TCGA-K4-A6MB,0.11904761904761904,c1,Double-neg-like T
TCGA-ZF-AA4U,0.0,c1,Double-neg-like T
TCGA-4Z-AA7O,0.0,c1,Double-neg-like T
TCGA-FD-A62O,0.047619047619047616,c1,Double-neg-like T
TCGA-DK-A6AV,0.0,c1,Double-neg-like T
TCGA-YC-A89H,0.0,c1,Double-neg-like T
TCGA-FD-A43Y,0.0,c1,Double-neg-like T
TCGA-XF-AAML,0.0,c1,Double-neg-like T
TCGA-FD-A5BY,0.0,c1,Double-neg-like T
TCGA-CU-A3YL,0.047619047619047616,c1,Double-neg-like T
TCGA-2F-A9KT,0.0,c1,Double-neg-like T
TCGA-XF-A8HF,0.0,c1,Double-neg-like T
TCGA-XF-AAN1,0.0,c1,Double-neg-like T
TCGA-FJ-A3ZF,0.023809523809523808,c1,Double-neg-like T
TCGA-DK-A2I6,0.0,c1,Double-neg-like T
TCGA-DK-A1AG,0.023809523809523808,c1,Double-neg-like T
TCGA-G2-A2EL,0.0,c1,Double-neg-like T
TCGA-GU-A763,0.0,c1,Double-neg-like T
TCGA-E7-A4IJ,0.0,c1,Double-neg-like T
TCGA-XF-A8HH,0.023809523809523808,c1,Double-neg-like T
TCGA-ZF-A9RC,0.0,c1,Double-neg-like T
TCGA-DK-A1AA,0.0,c1,Double-neg-like T
TCGA-DK-A3IS,0.0,c1,Double-neg-like T
TCGA-UY-A78L,0.0,c1,Double-neg-like T
TCGA-4Z-AA7S,0.0,c1,Double-neg-like T
TCGA-DK-A1A6,0.0,c1,Double-neg-like T
TCGA-XF-A9T6,0.0,c1,Double-neg-like T
TCGA-GV-A40G,0.0,c1,Double-neg-like T
TCGA-CF-A47X,0.0,c1,Double-neg-like T
TCGA-XF-A9T0,0.023809523809523808,c1,Double-neg-like T
TCGA-GV-A6ZA,0.0,c1,Double-neg-like T
TCGA-PQ-A6FN,0.0,c1,Double-neg-like T
TCGA-GU-AATQ,0.0,c1,Double-neg-like T
TCGA-K4-A5RI,0.0,c1,Double-neg-like T
TCGA-GC-A3I6,0.0,c1,Double-neg-like T
TCGA-DK-A6B1,0.0,c1,Double-neg-like T
TCGA-XF-AAMZ,0.023809523809523808,c1,Double-neg-like T
TCGA-GU-AATO,0.0,c1,Double-neg-like T
TCGA-XF-A9SV,0.0,c1,Double-neg-like T
TCGA-FD-A6TE,0.0,c1,Double-neg-like T
TCGA-K4-A3WV,0.0,c1,Double-neg-like T
TCGA-CF-A3MG,0.0,c1,Double-neg-like T
TCGA-XF-A9SH,0.07142857142857142,c1,Double-neg-like T
TCGA-4Z-AA87,0.0,c1,Double-neg-like T
TCGA-CF-A47S,0.0,c1,Double-neg-like T
TCGA-KQ-A41Q,0.0,c1,Double-neg-like T
TCGA-XF-A9T2,0.0,c1,Double-neg-like T
TCGA-E7-A3Y1,0.023809523809523808,c1,Double-neg-like T
TCGA-BT-A42C,0.0,c1,Double-neg-like T
TCGA-FD-A43X,0.0,c1,Double-neg-like T
TCGA-FJ-A3Z7,0.0,c1,Double-neg-like T
TCGA-CF-A9FF,0.0,c1,Double-neg-like T
TCGA-GU-AATP,0.023809523809523808,c1,Double-neg-like T
TCGA-FD-A3SJ,0.023809523809523808,c1,Double-neg-like T
TCGA-CF-A47Y,0.0,c1,Double-neg-like T
TCGA-CU-A5W6,0.023809523809523808,c1,Double-neg-like T
TCGA-XF-A8HC,0.0,c1,Double-neg-like T
TCGA-E7-A678,0.023809523809523808,c1,Double-neg-like T
TCGA-4Z-AA80,0.0,c1,Double-neg-like T
TCGA-FD-A6TC,0.023809523809523808,c1,Double-neg-like T
TCGA-E7-A7DU,0.023809523809523808,c1,Double-neg-like T
TCGA-UY-A78O,0.0,c1,Double-neg-like T
TCGA-CF-A1HS,0.0,c1,Double-neg-like T
TCGA-GU-A42P,0.023809523809523808,c1,Double-neg-like T
TCGA-XF-AAN0,0.023809523809523808,c1,Double-neg-like T
TCGA-DK-A3IL,0.023809523809523808,c1,Double-neg-like T
TCGA-2F-A9KP,0.047619047619047616,c1,Double-neg-like T
TCGA-UY-A78N,0.0,c1,Double-neg-like T
TCGA-FJ-A3Z9,0.0,c1,Double-neg-like T
TCGA-BT-A20U,0.0,c1,Double-neg-like T
TCGA-ZF-AA5N,0.0,c1,Double-neg-like T
TCGA-DK-A6B0,0.0,c1,Double-neg-like T
TCGA-XF-A9SU,0.0,c1,Double-neg-like T
TCGA-GC-A4ZW,0.0,c1,Double-neg-like T
TCGA-CU-A72E,0.0,c1,Double-neg-like T
TCGA-DK-A3X2,0.023809523809523808,c1,Double-neg-like T
TCGA-G2-AA3F,0.023809523809523808,c1,Double-neg-like T
TCGA-G2-A3VY,0.023809523809523808,c1,Double-neg-like T
TCGA-YC-A9TC,0.0,c1,Double-neg-like T
TCGA-G2-A2EJ,0.0,c1,Double-neg-like T
TCGA-C4-A0F6,0.0,c1,Double-neg-like T
TCGA-GV-A40E,0.0,c1,Double-neg-like T
TCGA-XF-A8HI,0.023809523809523808,c1,Double-neg-like T
TCGA-DK-AA6U,0.0,c1,Double-neg-like T
TCGA-DK-AA77,0.0,c1,Double-neg-like T
TCGA-UY-A78M,0.0,c1,Double-neg-like T
TCGA-4Z-AA89,0.0,c1,Double-neg-like T
TCGA-E7-A6MF,0.047619047619047616,c1,Double-neg-like T
TCGA-CF-A47T,0.023809523809523808,c1,Double-neg-like T
TCGA-UY-A8OC,0.0,c1,Double-neg-like T
TCGA-CF-A3MH,0.0,c1,Double-neg-like T
TCGA-E7-A677,0.0,c1,Double-neg-like T
TCGA-4Z-AA84,0.023809523809523808,c1,Double-neg-like T
TCGA-4Z-AA7M,0.0,c1,Double-neg-like T
TCGA-DK-AA6P,0.023809523809523808,c1,Double-neg-like T
TCGA-KQ-A41R,0.0,c1,Double-neg-like T
TCGA-PQ-A6FI,0.0,c1,Double-neg-like T
TCGA-2F-A9KQ,0.0,c1,Double-neg-like T
TCGA-GU-A767,0.023809523809523808,c1,Double-neg-like T
TCGA-5N-A9KM,0.0,c1,Double-neg-like T
TCGA-DK-A1AE,0.0,c1,Double-neg-like T
TCGA-GV-A3JX,0.023809523809523808,c1,Double-neg-like T
TCGA-BT-A20N,0.0,c1,Double-neg-like T
TCGA-S5-AA26,0.07142857142857142,c1,Double-neg-like T
TCGA-UY-A9PD,0.023809523809523808,c1,Double-neg-like T
TCGA-CF-A27C,0.0,c1,Double-neg-like T
TCGA-ZF-AA4N,0.0,c1,Double-neg-like T
TCGA-ZF-AA4R,0.023809523809523808,c1,Double-neg-like T
TCGA-4Z-AA7R,0.047619047619047616,c1,Double-neg-like T
TCGA-DK-AA6W,0.09523809523809523,c1,Double-neg-like T
TCGA-2F-A9KR,0.023809523809523808,c1,Double-neg-like T
TCGA-GV-A3QH,0.023809523809523808,c1,Double-neg-like T
TCGA-BT-A20X,0.0,c1,Double-neg-like T
TCGA-DK-AA75,0.0,c1,Double-neg-like T
TCGA-FD-A43N,0.023809523809523808,c1,Double-neg-like T
TCGA-YF-AA3M,0.0,c1,Double-neg-like T
TCGA-C4-A0F0,0.0,c1,Double-neg-like T
TCGA-H4-A2HO,0.047619047619047616,c1,Double-neg-like T
TCGA-CF-A47V,0.0,c1,Double-neg-like T
TCGA-HQ-A5NE,0.0,c1,Double-neg-like T
TCGA-FD-A3NA,0.0,c1,Double-neg-like T
TCGA-ZF-A9RL,0.0,c1,Double-neg-like T
TCGA-DK-A3IM,0.0,c1,Double-neg-like T
TCGA-LT-A5Z6,0.0,c1,Double-neg-like T
TCGA-BL-A0C8,0.07142857142857142,c1,Double-neg-like T
TCGA-E7-A85H,0.0,c1,Double-neg-like T
TCGA-FT-A3EE,0.0,c1,Double-neg-like T
TCGA-KQ-A41S,0.0,c1,Double-neg-like T
TCGA-BT-A0YX,0.0,c1,Double-neg-like T
TCGA-CF-A8HX,0.0,c1,Double-neg-like T
TCGA-DK-AA6L,0.023809523809523808,c1,Double-neg-like T
TCGA-E7-A4XJ,0.023809523809523808,c1,Double-neg-like T
TCGA-XF-A8HB,0.0,c1,Double-neg-like T
TCGA-XF-AAMX,0.0,c1,Double-neg-like T
TCGA-XF-AAMG,0.023809523809523808,c1,Double-neg-like T
TCGA-ZF-AA4T,0.0,c1,Double-neg-like T
TCGA-FD-A5BV,0.0,c1,Double-neg-like T
TCGA-YF-AA3L,0.0,c1,Double-neg-like T
TCGA-FJ-A871,0.0,c1,Double-neg-like T
TCGA-FD-A6TF,0.023809523809523808,c1,Double-neg-like T
TCGA-GV-A3QF,0.023809523809523808,c1,Double-neg-like T
TCGA-FD-A3N5,0.0,c1,Double-neg-like T
TCGA-C4-A0F7,0.0,c1,Double-neg-like T
TCGA-GC-A3RD,0.0,c1,Double-neg-like T
TCGA-GC-A3YS,0.0,c1,Double-neg-like T
TCGA-HQ-A2OF,0.0,c1,Double-neg-like T
TCGA-C4-A0EZ,0.0,c1,Double-neg-like T
TCGA-CU-A3KJ,0.0,c1,Double-neg-like T
TCGA-BT-A2LD,0.0,c1,Double-neg-like T
TCGA-KQ-A41O,0.0,c1,Double-neg-like T
TCGA-LT-A8JT,0.047619047619047616,c1,Double-neg-like T
TCGA-GD-A6C6,0.0,c1,Double-neg-like T
TCGA-E7-A5KE,0.0,c1,Double-neg-like T
TCGA-FD-A5C0,0.023809523809523808,c1,Double-neg-like T
TCGA-K4-A4AB,0.0,c1,Double-neg-like T
TCGA-GU-A42R,0.023809523809523808,c1,Double-neg-like T
TCGA-E7-A5KF,0.023809523809523808,c1,Double-neg-like T
TCGA-GC-A3BM,0.0,c1,Double-neg-like T
TCGA-CF-A3MF,0.0,c1,Double-neg-like T
TCGA-BT-A20V,0.0,c1,Double-neg-like T
TCGA-E7-A6ME,0.0,c1,Double-neg-like T
TCGA-XF-AAMY,0.07142857142857142,c1,Double-neg-like T
