"","Cancer Cells","B Cells","T Cells","Myeloid cells","Mast Cells","Fibroblasts","Endothelial Cells"
"TCGA.GL.7773.01A",0.25083747293035,0,0.00103103345002856,0,0,0.0797699745376719,0.66836151908195
"TCGA.B1.A47O.01A",0.729007828503246,0,0,0.0626935567960194,0,0.049352883158777,0.158945731541958
"TCGA.GL.A4EM.01A",0.3701747132106,0,0,0.267367468459617,0,0.123465700868309,0.238992117461474
"TCGA.UZ.A9PZ.01A",0.466855923689031,0,0,0,0.00060790450606347,0.0675569243919652,0.464979247412941
"TCGA.B9.A5W9.01A",0.333491133653139,0,0,0,0,0.0481694205074916,0.618339445839369
"TCGA.DZ.6132.01A",0.0149631834506756,0,0,0.375299042802062,0,0.268218653653897,0.341519120093366
"TCGA.A4.7583.01A",0.468993998978182,0,0,0.0304059342348643,0,0.016060966854555,0.484539099932399
"TCGA.UZ.A9PM.01A",0.583891075555763,0,0,0.182199108097605,0,0.0185945377634495,0.215315278583182
"TCGA.SX.A71S.01A",0.211561367740283,0,0,0.0113524612286389,0,0.0764936894409623,0.700592481590116
"TCGA.G7.7502.01A",0.310925039228008,0,0,0.0811531923430065,0,0.156706823283582,0.451214945145403
"TCGA.B3.3925.01A",0.366060822185731,0,0,0.0612906756849964,0,0.0754905699583407,0.497157932170931
"TCGA.V9.A7HT.01A",0.577915741625441,0,0,0.202916674748982,0,0.0275196204251347,0.191647963200442
"TCGA.UZ.A9PU.01A",0.507369048762651,0,0,0.00199771698399842,0,0.0136007663682449,0.477032467885106
"TCGA.BQ.5880.01A",0.366099641821965,0,0,0.129378644739906,0,0.200702360364261,0.303819353073868
"TCGA.MH.A856.01A",0.563962265142209,0,0,0,0,0.0636004400298923,0.372437294827899
"TCGA.A4.7732.01A",0.541271603895182,0,0,0,0.000379691970025194,0.025328678106912,0.433020026027881
"TCGA.A4.8312.01A",0.721310659917855,0,0,0,0,0.018013572256859,0.260675767825286
"TCGA.IZ.8195.01A",0.53496425359663,0,0,0,0,0.103739831969326,0.361295914434044
"TCGA.B9.A44B.01A",0.39972436798206,0,0,0.0308717711700477,0,0.131496632813953,0.437907228033939
