Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Macrophages,NK,T Cells,P-value,Correlation,RMSE
TCGA-AA-3531-01A,0.0142249840081208,0.872473857947693,0.0614749165969365,0.0502635639067232,0.000523022155780918,0.00103965538474524,0,0,0.358806476397422,0.934348952549526
TCGA-A6-5662-01A,0,0.762255619799729,0.0934634047631305,0.131906463287468,0.0123745121496723,0,0,0,0.365556550199653,0.931814316007008
TCGA-CM-4744-01A,0,0.901176598557214,0.010550833031814,0.00202077095953828,0.0468671345292975,0.0393846629221359,0,0,0.334912535105686,0.94426843604646
TCGA-D5-5540-01A,0,0.873260528105878,0.0198751159847675,0.0387784895418031,0.0547179181154171,0.0133679482521345,0,0,0.406393663981817,0.913562420680693
TCGA-AZ-6608-01A,0,1,0,0,0,0,0,0,0.471348538580704,0.882505862024434
TCGA-AA-3518-01A,0.0114089920597563,0.752129793031464,0.0617801538113724,0.027751899321633,0.12880007043816,0.0181290913376146,0,0,0.344196363033729,0.939040797275172
TCGA-CM-5863-01A,0,0.542081220728216,0.0501190118791604,0.294152845004246,0.113646922388377,0,0,0,0.34654591078553,0.943081182196602
TCGA-A6-5666-01A,0,0.949469631069546,0.0387274834698372,0.00537154884816914,0.00643133661244741,0,0,0,0.395645831613816,0.918485848008495
TCGA-DM-A280-01A,0.00589826966944494,0.795609719756368,0.0294551925615806,0.105340011381649,0.0636968066309569,0,0,0,0.351190608535344,0.936661806387184
TCGA-AA-3973-01A,0,0.749665024310878,0.0752416015115191,0.157587261435183,0.0175061127424203,0,0,0,0.388782723294761,0.921399622857256
TCGA-CM-4748-01A,0,0.649757561720361,0.100766569880018,0.162093987882549,0.0873818805170719,0,0,0,0.486807938520725,0.87701174484193
TCGA-D5-6530-01A,0,0.734917783723576,0.00591585755101445,0.0456994857807371,0.18621599495053,0.0272508779941426,0,0,0.408714437491062,0.913327108786424
TCGA-A6-6137-01A,0.0152503573250235,0.836248103057004,0.0771607394478231,0.0104893322589092,0.06085146791124,0,0,0,0.411235825745963,0.911459572619045
TCGA-DM-A1D6-01A,0,0.984341971178059,0,0.0156580288219407,0,0,0,0,0.355658515501535,0.937254553625299
TCGA-D5-6923-01A,0,0.427259033961406,0.156418111979431,0.375193009661296,0.0411298443978666,0,0,0,0.588180390409429,0.808930419547033
TCGA-A6-2681-01A,0,0.497050657945104,0.120524256745187,0.259962430946616,0.122462654363093,0,0,0,0.45915982269005,0.888293494569923
TCGA-F4-6463-01A,0,0.602337606709629,0.155503879710601,0.236111668290609,0.00394545329229402,0.00210139199686737,0,0,0.354193884512047,0.944346914305386
TCGA-AZ-6599-01A,0.0440537811933867,0.955946218806613,0,0,0,0,0,0,0.29480014377324,0.963619191259794
TCGA-D5-6532-01A,0.0145949759801418,0.920540629353552,0.0283694148949827,0.0363241211670175,0,0.000170858604306052,0,0,0.391818498056456,0.920010580104528
TCGA-AA-3489-01A,0,0.257582954930592,0.141752111621704,0.406732363639699,0.191473684610815,0.00245888519719051,0,0,0.6734897133261,0.7442693745768
TCGA-CM-6171-01A,0.0444388910554401,0.780337545657354,0.0771430491256578,0.0300717132716877,0.0656569651066045,0.00235183578325588,0,0,0.186251674423084,1.00146098406323
TCGA-AA-A00R-01A,0,0.610623674806142,0.036010566392068,0.0290859367367475,0.187701124237366,0.136578697827676,0,0,0.420012629314099,0.908249885401995
TCGA-DM-A28C-01A,0,0.940840614162109,0.024428888478404,0.0347304973594867,0,0,0,0,0.333149321251313,0.946333089909284
TCGA-AA-A01T-01A,0,0.907958028536278,0.0571067753712042,0.0156079508423442,0.0167466313472521,0.0025806139029214,0,0,0.331337041460283,0.946541008776614
