"","T Cells","Fibroblasts","Macrophages","Cancer Cells","B Cells","Endothelial Cells","Mast Cells","DC"
"TCGA.D8.A1XD.01A",0,0.704506147474215,0,0.0913109129819811,0,0.203808765983842,0.000125293765584934,0.000248879794376988
"TCGA.A8.A09Z.01A",0,0.127707264837606,0.143488825807545,0.279486294943404,0,0.449317614411445,0,0
"TCGA.E2.A105.01A",0,0.212392979003261,0.00398374153872211,0.537027454008376,0,0.246595825449641,0,0
"TCGA.S3.AA0Z.01A",0.00403545678950092,0.13939347230504,0.105427246522277,0.119037350187651,0.000242585542943896,0.631246871090065,0.00012143379256437,0.000495583769958308
"TCGA.OL.A5D6.01A",0,0.588809727161341,0.0284387946417753,0.143224925392014,0,0.238871124156008,0.000127415725093205,0.00052801292376917
"TCGA.BH.A0RX.01A",0,0.284579403324897,0.0929907542557916,0.215908616859853,0,0.397028534358064,0,0.00949269120139385
"TCGA.B6.A0RP.01A",0,0.648738594647629,0.0307960211829663,0.111112208595229,0,0.20498707971198,0.000317082272755919,0.00404901358943956
"TCGA.E2.A1LS.01A",0,0.0746203513341431,0.00210827427068188,0.547636435867873,0,0.375582191932748,5.27465945535753e-05,0
"TCGA.A1.A0SI.01A",0,0.830755188615575,0.0367662835127898,0.00941304031304581,0,0.122289897252623,0,0.000775590305966476
"TCGA.A2.A1FZ.01A",0,0.604616720070379,0.0589274670029822,0.0292908823076356,0,0.30476693745867,0.000150896619612127,0.00224709654072071
"TCGA.C8.A134.01A",0.00482662441723708,0.110986404963257,0.0786216960626154,0.19445291470525,0,0.610977351430047,0,0.000135008421593544
"TCGA.E2.A1LE.01A",0,0.536442334208378,0.0442192804829114,0.0848985805674078,0,0.332914453931788,0.000171656770500353,0.0013536940390145
"TCGA.5L.AAT1.01A",0.00300206499189785,0.500681869697751,0.143162846674931,0.124836192134472,0,0.21929648002946,0.000484554200175518,0.00853599227131294
"TCGA.D8.A1JL.01A",0.00442290151540106,0.428234577453314,0.0882035383695232,0.0424696985605989,0,0.436212351737291,0.000456932363871751,0
"TCGA.AC.A2QI.01A",0,0.615908757284492,0.0506816443946076,0.0138967683431184,0,0.317768432574133,0,0.00174439740364863
"TCGA.GM.A3XL.01A",0.0868568530156778,0.0490371611385433,0.0998895561230631,0.529288303693049,0,0.234928126029667,0,0
"TCGA.E9.A1ND.01A",0.00481743641934348,0.313191986308366,0.251269627699495,0.0872221926073679,0,0.343360704565286,0,0.000138052400141019
"TCGA.AO.A03T.01A",0,0.150591970036863,0.0494016399448626,0.518641788727259,0,0.264286881766998,0,0.0170777195240166
"TCGA.A2.A04N.01A",0,0.629722173899135,0.0231356213834645,0.180209461758531,0,0.166534077336437,0,0.000398665622433232
"TCGA.A2.A0YT.01A",0.00235615323258392,0.118526040762989,0.0161963215183962,0.375508901815479,0,0.486315840173715,0.00109674249683636,0
"TCGA.E2.A15E.01A",0,0.427466249825252,0,0.318592199631416,0,0.252241527422524,0.00170002312080749,0
"TCGA.E9.A1R7.01A",0,0.211611564684258,0.00106350519110959,0.362119643364735,0,0.424410869297475,0.000472732644698401,0.000321684817725358
"TCGA.BH.A0BD.01A",0.00366784440717404,0.455035518118339,0.0486987258573824,0.130888776268601,0,0.358629654676286,0.00307948067221622,0
"TCGA.AN.A0AM.01A",0.00214567265492415,0.411013621092925,0.0941004074005773,0.315682204850125,0,0.175925791219666,0.000186341957840497,0.000945960823942379
"TCGA.B6.A0RG.01A",0,0.44720276259267,0.000582841041292313,0.331983356492535,0,0.220231039873503,0,0
"TCGA.S3.AA10.01A",0.0235060292982866,0.200728599461888,0.192869801203635,0.243352016615139,0,0.339543553421052,0,0
"TCGA.GM.A3NY.01A",0,0.356259424940497,0.0207775252837864,0.387342517910333,0.000877210954477975,0.234348460033946,0.000394860876959394,0
"TCGA.D8.A1J8.01A",0.00353197151921997,0.343733048551482,0.0943623619153296,0.22775496486353,0,0.329170919507357,0.00144673364308101,0
"TCGA.D8.A27G.01A",0,0.64599952758518,0.039162875225822,0.116260614904083,0,0.197084268230197,0.000174040571622659,0.0013186734830958
"TCGA.B6.A0I6.01A",0,0.569540991871252,0.00512426669163929,0.223575367981671,0,0.201172207926364,0.00027264379651889,0.000314521732553944
"TCGA.AO.A12D.01A",0,0.443843562773276,0.0738316626405986,0.250638289123321,0,0.231686485462805,0,0
"TCGA.EW.A6SB.01A",0.0855679111984008,0.0188522876603494,0.0832575364927802,0.377419312018335,0.228567621018118,0.174182116252334,0,0.0321532153596824
"TCGA.E9.A249.01A",0.00089658042829608,0.228242322383909,0.0199232804303136,0.556042436461792,0,0.193492054767846,0.000701439653314018,0.00070188587452941
"TCGA.EW.A1PE.01A",0.00276551764045115,0.422674562853085,0.100525968960681,0.0323126410502002,0.000596278774416265,0.439684561379931,0.00068615148381689,0.000754317857418077
"TCGA.A8.A07W.01A",0,0.380575751846301,0.0980722350662181,0.229083717230315,0,0.290239670999051,0.000737514607911428,0.0012911102502038
"TCGA.GM.A3NW.01A",0,0.212436132851001,0.0182731612866818,0.455052270249092,0,0.307697908816215,0.00654052679701056,0
"TCGA.E9.A1NC.01A",0.0194639474334938,0.315483740104498,0.109895993102285,0.314381515434001,0.00798523270477049,0.232789571220951,0,0
"TCGA.AO.A0JM.01A",0,0.694030863132805,0.0213229299026544,0.103521811171707,0,0.180874599025256,0.00020647061509233,4.33261524852987e-05
"TCGA.B6.A0IQ.01A",0,0.116808996876292,0.0142845631058856,0.578555929256592,0,0.283651962272896,0,0.00669854848833438
"TCGA.E9.A228.01A",0,0.223668254999316,0.0343038332450236,0.463310552962714,0,0.276282177663423,0.00243518112952265,0
"TCGA.EW.A1P0.01A",0.0023980510429631,0.323422958417758,0.0285871588530997,0.394587541585111,0.000407157508854095,0.25016789352365,0.000429239068562989,0
"TCGA.A2.A25C.01A",0.000538891998319274,0.530737574570634,0.00771210449919314,0.0781804321274413,0,0.381225453581496,0.0015137382703584,9.18049525577563e-05
"TCGA.A7.A26F.01B",0,0.677936006794131,0.0216215307896841,0.00720416164532254,0,0.292261730830622,0.000976569940240434,0
"TCGA.A2.A4RW.01A",0,0.549334660473008,0.0116208126178587,0.119901610047437,0,0.310663506860299,0.00774799697808813,0.000731413023308045
"TCGA.E2.A14O.01A",0,0.319364191117902,0.0135146751061361,0.596724648394416,0,0.0703964853815466,0,0
"TCGA.AN.A0FL.01A",0,0.0885020523674502,0.0246937031493457,0.515027668368984,0,0.37177657611422,0,0
"TCGA.AO.A03V.01A",0,0.383636594915657,0.0054062438744503,0.254784187158407,0,0.355118547057248,0.00105442699423699,0
"TCGA.E2.A106.01A",0,0.193306645005219,8.63109665980591e-05,0.427728713322537,0,0.378263296380057,0.000615034325588527,0
"TCGA.AO.A0J2.01A",0,0.222113840750323,0.098207527092852,0.478420666548375,0,0.196958836239573,0,0.00429912936887731
"TCGA.AO.A1KR.01A",0.0124876118498655,0.0432602844147392,0.00440156491463546,0.7490595181671,7.70445332245993e-05,0.179756914211324,0,0.0109570619091111
"TCGA.BH.A0HN.01A",0,0.113223622383722,0.0413322781482883,0.611373042670639,0.000159945661235753,0.23034276793433,0.00115812397636647,0.00241021922541863
"TCGA.E2.A3DX.01A",0,0.683346100104184,0.0184646712911066,0.0309989135072434,0,0.265266026832633,0.000365481706169631,0.00155880655866353
"TCGA.E2.A10B.01A",0,0.559613706629632,0.0419659215473559,0.119105386942979,0,0.278247211146593,0.000333658830685487,0.000734114902755212
"TCGA.A7.A0CJ.01A",0.00201678487194693,0.143015973242554,0.0078053954584703,0.577827258243359,0,0.26864212177082,0.00069246641285089,0
"TCGA.A8.A06O.01A",0,0.354921854207898,0.0381092885967255,0.411832052550179,0,0.195136804645198,0,0
"TCGA.BH.A18N.01A",0,0.279870997582735,0.00586225119686044,0.22071254148912,0,0.491256063130044,0.00229814660124037,0
"TCGA.D8.A73X.01A",0,0.630952202325653,0.0397924529446769,0.158380088566149,0,0.169798275442456,0.000322968368158751,0.000754012352906324
"TCGA.EW.A3U0.01A",0.00355185607977896,0.342100660418462,0.188799316931754,0.0352517933745644,0.000217147612048016,0.42888873383121,0.000118356185211668,0.0010721355669705
"TCGA.AN.A0FY.01A",0,0.595927309504245,0.011061962802443,0.189071512276476,0,0.203609233992386,0,0.000329981424449796
"TCGA.C8.A12O.01A",0,0.695124192475363,0.0252424727561687,0.113051810772865,0,0.165423489626934,0.000332567640590236,0.000825466728078894
"TCGA.EW.A1OV.01A",0.00256771121382902,0.29393545331799,0.080173756586765,0.181809356314383,0,0.389748110930596,0.00241997539305436,0.0493456362433816
"TCGA.A8.A08P.01A",0.00421312334123364,0.389000439644201,0.103564108909953,0.198601872248551,0,0.303887692680086,0.00073276317597559,0
"TCGA.C8.A26Z.01A",0,0.479024428062824,0.000210353852540359,0.301620962821307,0,0.217634620531512,0.00150963473181641,0
"TCGA.E2.A1LG.01A",0,0.0189415568292866,0.0502780724117918,0.427111972662528,0,0.478873769439745,0,0.0247946286566491
"TCGA.AR.A0TY.01A",0.00115381987487931,0.184796813544957,0.00357416335770358,0.489413944667286,0.000739753482804213,0.319019159215488,0.00130234585688211,0
"TCGA.AQ.A54N.01A",0.000638899233171221,0.0110363091001577,0.0505221940609584,0.742472156320818,0.00145457009858061,0.193565421458727,0.000310449727586855,0
"TCGA.BH.A1FR.01A",0.00273296520481143,0.176702689764258,0.0554933912984231,0.327534063974394,0,0.436559816855179,0.000977072902933882,0
"TCGA.A2.A0D2.01A",0.00259328921492197,0.384875949364681,0.0454184531859465,0.294020075649383,0,0.272231081789328,0.000681580322864348,0.000179570472874883
"TCGA.B6.A0IC.01A",0.00165755118148112,0.0181943910794496,0.000199332538020717,0.505355348782936,0.000683133439637622,0.473339431018366,0.000570811960109838,0
"TCGA.D8.A1Y3.01A",0.00209768619304878,0.164194221457357,0.0807250873907613,0.646044169973437,7.79834060233555e-05,0.106242244508946,0.000554285088215744,6.43219822101584e-05
"TCGA.AR.A2LQ.01A",0,0.808175474224328,0.00701801412993579,0,0,0.18208409858644,0,0.00272241305929585
"TCGA.E9.A248.01A",0.057689466095662,0.141184038551628,0.0886708027982271,0.192582140855668,0.0263013155610724,0.493572236137742,0,0
"TCGA.A8.A083.01A",0.00319382732841036,0.0796473312705285,0.00895789013581218,0.425229062269791,0,0.48207573137111,0.000896157624347557,0
"TCGA.B6.A0RI.01A",0,0.701132844633783,0.029000213273656,0.100997300739244,0,0.167855600893437,0.000351103730110945,0.00066293672976878
"TCGA.AN.A0XP.01A",0,0.533701431505344,0.0124203685086274,0.0816187200746833,0.000761709220602458,0.370066846281753,0.00133361445598669,9.7309953002648e-05
"TCGA.GM.A2DB.01A",0,0.131786532304182,0.0811553691609299,0.490408941130676,0,0.296649157404212,0,0
"TCGA.EW.A1IZ.01A",0.00297112117552336,0.0688867789852838,0.188567105483603,0.243046482265149,0.0524713239347303,0.439075178075355,0,0.00498201008035541
"TCGA.A2.A04V.01A",0,0.582081163305177,0.0128883126428855,0.228132419186973,0,0.168970055184206,0.00723498966087594,0.00069306001988286
"TCGA.E2.A1II.01A",0.177544734866707,0.0346948736230425,0.204907534151846,0.230990501988499,0.0177080232206041,0.324404403535527,0,0.00974992861377465
"TCGA.BH.A0C7.01B",0,0.529770579569828,0.0215261105211737,0.129213760296997,0.000432143530464633,0.317928671309141,0.00103631446478377,9.24203076117034e-05
"TCGA.PE.A5DE.01A",0.0672281314589199,0.213333530639897,0.156180841853576,0.0919920450623961,0.0116491482918733,0.442547436821179,2.71052553552992e-05,0.017041760616804
"TCGA.BH.A1F6.01A",0.0024108876276903,0.302213909819018,0.0654104760097726,0.382937327177031,0.000262342229534245,0.245375527350869,0.00133060768399721,5.89221020877333e-05
"TCGA.D8.A1JJ.01A",0,0.625504328373256,0.0250945093614887,0.149185147006286,0,0.199033760808392,0.000958882481598142,0.00022337196897923
"TCGA.E9.A1NI.01A",0,0.565554512735689,0.0319059232721103,0.239316789871161,0,0.16282232382655,0.000100922686730335,0.000299527607759789
"TCGA.WT.AB41.01A",0.0871473590531085,0.191090154811838,0.0970917784781707,0.352870122686311,0.0379893174375722,0.190728081797638,0,0.0430831857353613
"TCGA.AC.A2FK.01A",0.00250646683127934,0.126957880696879,0.00758417614514342,0.263669780892007,0,0.595887497283181,0.00339419815151057,0
"TCGA.LL.A442.01A",0,0.0714370252800353,0.0331079518417273,0.341098545632202,0.00117635508890098,0.552771087400248,0.000409034756886456,0
"TCGA.GM.A2DI.01A",0,0.494452944063645,0.0782160052117703,0.0576220769680562,0,0.287421154221672,0.00923918985951215,0.0730486296753438
"TCGA.BH.A0C3.01A",0,0.603241962411738,0.0231166392203474,0.00844147647084043,0,0.363136059765628,0,0.00206386213144542
"TCGA.B6.A0RH.01A",0,0.523897313428902,0.0130711572413826,0.285324814881024,7.93034524979651e-05,0.177330639767114,0.000139766358880572,0.000157004870198601
"TCGA.A7.A26H.01A",0,0.646590021103325,0.0261165083526865,0.131033846382336,0,0.195210888180137,0.000519713547968056,0.00052902243354741
"TCGA.A2.A0EY.01A",0,0.27326428334377,0.0575727771530045,0.371666121288631,0,0.297496818214594,0,0
"TCGA.A2.A0EX.01A",0,0.592164092736243,0,0.228600032364052,0,0.159447304570567,0.000170034620138574,0.0196185357089992
"TCGA.AR.A1AY.01A",0,0.372471461346114,0.00520527523004505,0.292696980930321,0,0.327709554739919,0.00191672775360048,0
"TCGA.D8.A1JC.01A",0,0.587016452212634,0.0367321888139829,0.132694254538542,0,0.242367807629487,0,0.00118929680535307
"TCGA.JL.A3YW.01A",0,0.764544559853779,0.092806744616882,0.011266077221818,0,0.130834332071442,0,0.000548286236078603
"TCGA.A8.A07O.01A",0.00295669843476873,0.26192598259436,0.0157992327569284,0.455334914974234,0,0.263724616754277,0.000258554485432095,0
"TCGA.BH.A0B3.01A",0.00457782834212353,0.397509028321821,0.0953036935848248,0.196619120565186,0,0.3055962739942,0.000394055191845621,0
"TCGA.E9.A1N9.01A",0,0.320427842991762,0,0.351279657365475,0,0.328292499642763,0,0
"TCGA.E9.A1N6.01A",0,0.77382810461461,0.0235932967244432,0.0467709412455884,0,0.155051381029566,0,0.000756276385791662
"TCGA.A8.A086.01A",0,0.661258801999206,0.0110503579396647,0.156437977132847,0,0.170266124816489,0.000241566401165725,0.000745171710628261
