"","Monocytes","DC","Fibroblasts","Cancer Cells","CD4 T","NK","CD8 T"
"TCGA.AA.3680.01A",0.0921190572037068,0.15295933844179,0.254820961693056,0.159676231912553,0.0751057272091014,0.0644091619988129,0.200909521540979
"TCGA.A6.6650.01A",0.00107530690017015,0.596026231461139,0.360139155777102,0,0.0427593058615887,0,0
"TCGA.G4.6311.01A",0.119442930998313,0.100048314785879,0.414961418342501,0.0430003471769342,0.0045663720828699,0.0198877879145227,0.29809282869898
"TCGA.A6.2677.01B",0.0187447180741182,0.0402834498163518,0.272996932805814,0.00479988474125088,0,0.660636712322607,0.00253830223985844
"TCGA.AA.3815.01A",0.154510582866518,0.178495531162019,0.224457170223425,0.119347385928263,0.10572799098767,0,0.217461338832105
"TCGA.CK.4951.01A",0.192440967405808,0.105020054212404,0.405834111749033,0.124449463368622,0,0,0.172255403264132
"TCGA.CK.6748.01A",0.0842686684562212,0.209684151660182,0.442068938753059,0,0.263978241130537,0,0
"TCGA.CA.5255.01A",0.125723316449016,0.0866996246369706,0.194628659091022,0.193110536227078,0.315183428313431,0,0.0846544352824816
"TCGA.CK.4952.01A",0.0439149605733148,0.442693457422514,0.301000780832818,0,0.078801310654406,0,0.133589490516947
"TCGA.AZ.4315.01A",0.139123538027468,0.515851625204604,0.314760567572958,0,0,0,0.0302642691949704
"TCGA.AA.3869.01A",0.0825793051430203,0.190795607389769,0.264109438717695,0.104930461521272,0.13481417469469,0,0.222771012533552
"TCGA.G4.6626.01A",0.0333621090156018,0.200909957223675,0.22474054955326,0.134742017468911,0.173528192761858,0,0.232717173976694
"TCGA.DM.A1D7.01A",0.0212232945940722,0.244166571041091,0.214462923980791,0.222387244274349,0.264479263151329,0,0.0332807029583681
"TCGA.AA.3531.01A",0.0729259627261417,0.281289787346313,0.260037306282793,0.115796761741214,0.133730762669627,0,0.136219419233912
"TCGA.A6.5662.01A",0.0153078008449126,0.590883128719611,0.305258254897802,0,0.0885508155376748,0,0
"TCGA.CM.4744.01A",0.0309751341246599,0.507870407506733,0.116568069122208,0,0.3445863892464,0,0
"TCGA.D5.5540.01A",0,0.544994619793528,0.0928429102608659,0,0.362162469945606,0,0
"TCGA.AZ.6608.01A",0.018289179683722,0.147972505218521,0.193179774168112,0.265498321272451,0.314589317834136,0,0.0604709018230581
"TCGA.AA.3518.01A",0.0483546286993092,0.371355810472114,0.236951390218714,0.10141291151504,0.061377566691052,0,0.18054769240377
"TCGA.CM.5863.01A",0.0680456452783268,0.0902881893379865,0.274353174060981,0.214874290944067,0.345459876203969,0,0.0069788241746689
"TCGA.A6.5666.01A",0.0117473167998657,0.529821830052163,0.147956175948294,0,0.310474677199677,0,0
"TCGA.DM.A280.01A",0.079698735105379,0.0260254347277525,0.291402864953653,0.136014705766081,0.348951880720324,0,0.11790637872681
"TCGA.AA.3973.01A",0.00203895537912759,0.16168726014142,0.143496403863038,0.0634859266844915,0.627986685454906,0,0.00130476847701742
"TCGA.CM.4748.01A",0.072471537747409,0.442729496081623,0.290590926235622,0,0.194208039935345,0,0
"TCGA.D5.6530.01A",0.0396238841499653,0.113340336575297,0.180905605245399,0.17461284246478,0.409966418124161,0,0.0815509134403979
"TCGA.A6.6137.01A",0.0385000168276692,0.155920555761067,0.244071034434876,0.110277856713754,0.025844374691371,0.127977960646707,0.297408200924555
"TCGA.DM.A1D6.01A",0.000101697650569505,0.155577164333675,0.220344169505636,0.152921588025938,0.446333474159335,0,0.0247219063248458
"TCGA.D5.6923.01A",0.0943244819240106,0.150523785040807,0.616762132248291,0,0,0,0.138389600786892
"TCGA.A6.2681.01A",0.182785479317102,0.24870653324818,0.376082854533461,0,0.125728764832428,0,0.0666963680688286
"TCGA.F4.6463.01A",0.0338999797431164,0.228105694964468,0.3733836863625,0.106767732644662,0.0403991636642979,0.0219241933706659,0.19551954925029
"TCGA.AZ.6599.01A",0,0.24254909697104,0.19178359530138,0.185559276454094,0.324362229869008,0,0.0557458014044779
"TCGA.D5.6532.01A",0.0236798134480148,0.418554668317167,0.331056847777484,0,0.0352303579019066,0,0.191478312555427
"TCGA.AA.3489.01A",0.0926218975209592,0.388960863450845,0.430170164812625,0,0,0,0.0882470742155712
"TCGA.CM.6171.01A",0.0690273407302836,0.144658357059615,0.378586175750235,0.143610978494328,0,0.0940416707859036,0.170075477179635
"TCGA.AA.A00R.01A",0.193982006858548,0.14349949455089,0.238967840031887,0.0771041613943156,0.00386026304971243,0.0278225019296102,0.314763732185037
