"","Monocytes","DC","Fibroblasts","Cancer Cells","CD4 T","NK","CD8 T"
"TCGA.VN.A88O.01A",0,0.151513794566857,0.180585786738142,0.184949835630886,0.427675061269339,0.00107094776689475,0.0542045740278813
"TCGA.G9.6494.01A",0,0.186444291373414,0.354116298311131,0.194375020946844,0.0088903776505978,0.12086505816077,0.135308953557243
"TCGA.EJ.5515.01A",0.00783007808385238,0.13000750558276,0.340882923480198,0.119588838953335,0,0.378032916366351,0.0236577375335033
"TCGA.V1.A8WW.01A",0.0449485994943671,0.220579051689672,0.372173616179464,0.0511003137292156,0.00171733901309207,0.133815563574156,0.175665516320034
"TCGA.EJ.7218.01B",0,0.216558780116105,0.163123597524241,0.113365010877419,0.472103733375049,0.000548598097847974,0.0343002800093376
"TCGA.V1.A9OQ.01A",0,0.110214054966429,0.0921482838324498,0.149450678887562,0.648186982313559,0,0
"TCGA.V1.A8MK.01A",0.00011046833005394,0.173786938430347,0.256695560414518,0.128458391871364,0.213400227498038,0.135396203144732,0.0921522103109476
"TCGA.EJ.7793.01A",0,0.150356061539659,0.241533773877748,0.183764084256149,0.416982926438133,0.0024813120939064,0.00488184179440427
"TCGA.G9.7510.01A",0.0119140329386359,0.219681276991141,0.274886053034788,0.227451783428351,0.119223707729048,0.0397366932791494,0.107106452598888
"TCGA.J4.A67R.01A",0.00658103948621322,0.321038612691821,0.157383827940541,0.000740774793443313,0.514255745087981,0,0
"TCGA.J4.A83L.01A",0,0.0751456274834492,0.29868587558562,0.181435507239156,0.2631231470534,0.13420287443717,0.0474069682012051
"TCGA.H9.A6BX.01A",0.0927937457864202,0.221259008906858,0.357673608216374,0.12936598092802,0,0.0877089344901426,0.111198721672185
