,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean
TCGA-55-A48X-01A,180.443,497.350,119.770,20.924,42.232,122.889,357.947,132.866,6.542,162.207,72.546,31.570,1066.375
TCGA-86-8278-01A,74.657,862.333,78.501,5.814,14.820,63.982,442.043,102.290,2.336,189.877,19.759,9.047,1062.659
TCGA-55-6982-01A,56.058,778.914,92.464,8.536,11.284,54.227,1038.646,10.964,4.991,257.109,23.259,4.166,1628.970
TCGA-50-5045-01A,156.932,675.789,121.568,28.867,71.266,119.667,1581.032,46.242,13.940,275.259,102.802,9.130,1614.414
TCGA-05-4398-01A,62.755,312.667,123.844,13.943,34.852,57.719,855.357,22.934,18.347,188.810,50.019,8.686,1212.804
TCGA-64-5775-01A,7.675,722.884,36.498,3.181,5.067,115.528,1094.425,1.822,4.431,57.560,14.242,2.900,156.344
TCGA-97-7547-01A,40.815,377.024,63.557,6.035,15.424,77.596,269.838,37.632,9.302,87.959,10.960,2.275,685.786
TCGA-75-7031-01A,23.403,87.715,58.595,18.856,8.320,43.326,571.640,15.095,2.016,39.845,56.174,23.929,1460.482
TCGA-44-2655-01A,43.836,108.773,59.989,5.408,34.340,77.012,291.342,39.677,3.564,123.148,15.987,8.103,1189.333
TCGA-75-6212-01A,87.927,139.318,87.553,3.087,57.425,77.482,364.410,245.494,3.006,45.795,16.408,4.465,645.037
TCGA-05-4390-01A,68.570,317.059,59.101,8.670,5.032,66.994,284.239,18.463,6.740,154.551,8.810,56.215,1666.619
TCGA-86-8674-01A,40.121,119.369,7.008,2.385,1.582,79.898,55.281,5.712,1.000,37.700,9.593,1.155,861.174
TCGA-49-6742-01A,10.560,88.564,21.742,4.382,2.602,89.022,238.090,28.834,2.175,85.548,27.729,9.330,1230.055
TCGA-44-A47B-01A,11.979,196.981,64.960,23.445,9.419,80.352,373.587,58.518,3.055,140.897,48.647,40.581,2266.285
TCGA-MP-A4SW-01A,89.798,164.351,66.784,7.212,16.297,61.362,448.231,79.073,7.643,87.311,22.861,77.218,1155.794
TCGA-64-5815-01A,54.725,1470.486,165.617,5.888,21.780,125.157,1141.669,52.324,17.119,210.787,20.245,6.986,1177.990
TCGA-MP-A4T8-01A,17.834,431.096,32.214,1.826,2.820,99.004,145.628,6.738,2.687,180.025,8.828,28.673,1577.791
TCGA-NJ-A4YI-01A,14.011,318.972,80.121,1.851,18.809,42.523,1053.841,11.436,16.637,132.885,6.218,8.893,850.113
TCGA-L4-A4E6-01A,18.458,294.809,169.202,7.224,42.041,143.742,1734.340,72.969,13.064,165.574,48.386,70.066,258.470
TCGA-55-8302-01A,29.322,370.463,40.426,11.555,13.060,68.098,585.637,69.327,8.490,68.217,58.753,10.327,3670.029
TCGA-05-4405-01A,58.516,943.262,87.741,12.325,17.602,108.087,555.788,66.146,3.108,223.853,23.691,11.913,1241.472
TCGA-78-7147-01A,11.563,140.703,41.130,16.219,10.715,47.819,357.727,49.636,3.737,116.758,40.687,3.546,1214.870
TCGA-MP-A4TD-01A,117.637,884.709,71.956,5.613,16.478,128.152,248.465,63.991,5.078,236.417,20.010,7.502,676.936
TCGA-55-6971-01A,207.700,488.041,198.207,58.556,36.818,164.243,872.516,79.264,32.680,103.592,162.515,49.924,491.733
TCGA-50-6591-01A,5.747,306.594,6.038,1.396,1.709,60.429,15.616,1.958,1.866,102.230,1.760,1.286,232.833
TCGA-95-7944-01A,23.137,275.337,58.255,58.077,13.791,75.651,887.322,11.627,9.743,76.234,347.855,6.119,1356.466
TCGA-NJ-A4YF-01A,22.076,150.757,20.473,2.722,2.201,83.098,103.671,1.553,3.585,54.280,18.796,25.722,562.259
TCGA-86-8073-01A,16.316,679.753,85.288,9.736,22.724,89.359,462.326,46.204,5.874,117.897,20.336,18.884,1405.467
TCGA-L9-A7SV-01A,16.026,61.248,21.031,6.172,5.510,63.383,200.619,1.978,1.052,92.610,22.579,1.730,810.737
TCGA-93-A4JP-01A,10.694,291.934,96.652,5.850,22.332,188.121,1133.770,139.073,6.878,266.435,27.331,35.183,1124.200
TCGA-78-7163-01A,17.743,117.992,9.381,9.712,2.095,22.727,57.488,5.868,1.000,25.566,22.590,7.923,1112.930
TCGA-64-1678-01A,33.675,33.553,5.572,5.174,3.445,12.967,54.499,1.406,1.000,27.768,16.636,1.197,829.302
TCGA-NJ-A55R-01A,103.193,290.495,27.040,2.407,9.131,115.979,88.208,41.067,2.314,102.172,8.866,2.048,492.214
TCGA-97-A4M7-01A,69.780,367.372,128.449,13.250,51.147,115.728,427.927,148.844,21.262,130.459,33.461,37.554,1107.026
TCGA-38-A44F-01A,106.063,320.812,90.533,12.825,39.795,90.509,657.138,147.185,10.502,262.574,63.805,17.086,1979.512
TCGA-62-8399-01A,19.470,355.898,61.778,11.310,10.087,274.763,304.185,105.094,21.666,225.559,30.429,15.015,1312.747
TCGA-49-4514-01A,37.334,55.129,15.971,9.196,4.256,81.324,136.868,11.304,1.466,30.132,43.532,1.172,876.229
TCGA-44-5643-01A,27.434,52.599,68.163,16.407,18.155,82.882,343.728,21.078,2.126,34.325,59.489,1.936,3403.498
TCGA-J2-A4AE-01A,58.254,112.782,66.570,11.467,19.010,46.715,288.479,52.633,3.665,46.598,26.734,18.851,632.218
TCGA-05-4415-01A,24.251,34.051,22.016,20.595,4.542,52.155,318.279,10.939,4.164,50.289,72.078,9.970,3742.028
TCGA-91-6830-01A,23.836,437.836,101.889,22.556,15.096,178.900,520.085,78.562,11.996,316.702,72.791,35.177,2733.109
TCGA-49-6745-01A,28.267,496.841,133.223,32.279,25.006,96.277,830.068,37.493,17.715,172.234,81.322,14.004,1480.509
TCGA-86-A4P7-01A,117.463,340.786,99.482,24.311,25.956,240.318,748.051,139.041,8.222,201.002,96.881,34.478,719.223
TCGA-44-4112-01B,41.441,454.898,172.360,25.106,19.717,84.391,138.179,27.405,11.948,149.833,23.028,29.083,299.139
TCGA-55-6975-01A,65.932,938.015,67.727,9.541,5.997,370.719,163.619,28.898,4.726,502.419,24.715,4.985,1851.010
TCGA-95-7039-01A,13.646,291.486,46.072,12.097,10.381,176.139,284.165,37.333,1.315,152.608,43.848,4.300,2890.723
TCGA-44-6147-01B,88.546,344.343,265.654,22.874,30.895,55.809,77.876,21.858,3.359,123.726,12.853,13.897,167.605
TCGA-05-4432-01A,132.116,242.474,79.467,19.897,14.051,115.066,457.304,30.350,7.802,107.898,66.241,29.650,940.746
TCGA-49-4487-01A,154.255,495.529,114.435,38.190,24.366,120.988,385.640,16.998,11.178,124.669,166.682,14.272,1381.313
TCGA-55-7727-01A,31.617,122.219,68.903,14.603,18.837,27.076,127.353,16.251,2.769,35.204,17.374,20.948,532.549
TCGA-73-A9RS-01A,61.878,73.845,25.797,10.982,3.105,80.307,276.172,32.025,1.000,44.480,36.621,4.028,722.142
TCGA-44-5644-01A,30.681,119.802,14.268,6.269,2.521,143.585,88.499,7.530,1.921,51.950,20.241,9.968,1428.458
TCGA-55-7914-01A,177.239,344.127,56.054,26.072,10.271,79.408,306.184,70.138,3.720,200.360,48.530,20.977,1028.538
TCGA-62-A46R-01A,22.680,164.962,71.856,17.464,19.032,37.823,298.628,50.295,18.732,61.295,16.593,9.628,836.517
TCGA-49-AARQ-01A,19.416,47.956,21.659,13.909,5.497,20.270,135.633,9.234,1.919,53.743,46.954,4.966,1200.032
TCGA-75-6207-01A,15.870,166.667,49.979,8.184,9.024,87.079,632.022,14.935,12.195,67.922,12.959,5.955,956.532
TCGA-53-7813-01A,80.911,80.443,16.412,20.864,2.839,17.127,25.799,2.533,3.282,29.472,24.734,50.208,677.800
TCGA-44-3918-01B,29.428,408.491,210.131,34.816,29.498,86.465,313.802,28.476,13.241,92.472,46.050,31.108,286.060
TCGA-64-1681-01A,17.178,251.097,76.716,2.501,27.285,119.135,290.656,31.510,5.934,186.237,12.011,9.597,1103.223
TCGA-05-4410-01A,114.608,351.202,91.701,32.530,20.495,63.758,698.935,63.553,4.757,74.713,60.909,5.903,903.844
TCGA-55-8620-01A,80.829,88.664,47.566,20.608,11.117,67.305,675.169,16.670,3.195,38.291,72.771,7.005,699.176
TCGA-64-5774-01A,75.411,178.836,24.221,36.013,3.696,185.540,127.742,3.464,1.395,129.308,12.744,57.458,1390.066
TCGA-44-6148-01A,71.236,929.677,72.817,23.572,31.030,142.323,323.882,326.869,15.700,199.049,27.336,17.021,694.437
TCGA-MN-A4N1-01A,14.181,233.541,13.907,1.344,4.406,41.817,123.152,3.255,5.575,158.067,4.228,1.699,1200.547
TCGA-05-5429-01A,26.106,222.630,20.033,4.600,9.119,33.301,89.813,29.375,1.885,180.906,11.498,2.735,3453.470
TCGA-91-6847-01A,5.287,148.959,7.085,7.612,2.661,31.373,27.591,3.706,1.000,10.415,16.431,1.000,1449.323
TCGA-55-8511-01A,124.617,1070.344,111.930,21.591,19.200,103.065,664.354,41.541,7.910,143.281,83.216,8.817,1493.910
TCGA-50-5944-01A,11.903,694.349,73.486,4.439,10.120,78.440,460.561,135.726,4.776,278.062,8.154,4.605,985.025
TCGA-55-1592-01A,31.984,197.185,59.837,5.746,14.993,55.614,690.670,33.055,17.151,81.369,18.677,31.809,920.939
TCGA-50-8457-01A,214.260,530.804,116.539,23.429,34.079,177.385,512.607,144.161,30.975,178.072,57.720,5.761,547.942
TCGA-78-7159-01A,111.671,210.031,39.605,18.801,6.186,299.023,107.533,9.168,5.265,112.439,40.831,125.162,877.674
TCGA-67-6215-01A,12.663,60.639,53.312,2.401,18.530,47.795,399.201,49.927,3.560,32.012,12.042,99.057,838.123
TCGA-MP-A4T9-01A,18.564,472.110,104.422,11.087,25.133,192.354,838.650,84.502,10.178,203.445,51.826,45.022,1999.572
TCGA-97-7938-01A,23.387,305.839,62.966,15.246,19.793,87.879,224.261,101.086,4.356,167.008,15.418,10.437,895.304
TCGA-05-5425-01A,63.160,179.473,109.627,52.619,30.448,102.520,1217.449,44.016,10.853,155.406,111.871,42.756,1282.905
TCGA-55-7913-01B,17.750,61.771,18.293,4.686,4.473,45.384,111.190,1.000,3.065,33.447,12.160,9.600,1100.592
TCGA-05-4417-01A,91.558,770.206,137.836,22.018,27.576,229.237,565.843,36.894,18.268,278.987,72.327,60.237,743.141
TCGA-75-6203-01A,22.118,137.095,149.278,9.252,28.753,179.955,1596.422,41.049,11.431,236.737,92.318,18.393,406.476
TCGA-05-4434-01A,40.751,391.983,174.414,16.842,48.622,82.177,947.369,55.889,13.552,146.126,62.590,14.811,1971.383
TCGA-55-8096-01A,63.300,492.440,89.225,8.435,14.037,135.389,748.921,28.823,11.113,206.436,19.132,12.821,815.755
TCGA-49-6767-01A,7.563,231.773,38.668,28.625,12.428,41.089,493.712,2.064,6.594,220.617,151.963,1.817,1825.230
TCGA-MP-A4T6-01A,42.146,92.176,60.859,10.933,14.901,46.615,380.276,50.712,4.856,68.680,44.714,16.080,1270.965
TCGA-MP-A4TE-01A,42.912,67.897,8.629,2.268,2.009,63.348,37.665,2.367,2.188,37.620,6.001,80.641,1354.422
TCGA-75-5146-01A,78.649,127.876,74.646,13.400,21.905,82.833,360.741,14.892,2.093,133.112,27.294,8.818,1388.011
TCGA-78-7167-01A,19.282,220.079,23.735,4.703,5.259,64.405,66.972,22.211,5.453,71.866,15.563,5.086,1196.892
TCGA-J2-8194-01A,12.603,344.691,104.714,3.590,19.069,206.160,385.890,8.409,19.789,84.234,18.519,41.096,1284.375
TCGA-97-A4M0-01A,24.935,152.845,94.758,27.361,35.171,38.838,599.771,53.298,19.370,62.947,74.184,9.824,691.638
TCGA-38-4632-01A,25.407,125.370,78.493,16.498,37.413,50.472,584.820,38.295,8.507,127.690,49.014,27.397,866.172
TCGA-44-7661-01A,13.811,415.394,164.685,12.861,37.050,283.616,981.563,53.726,40.139,145.742,46.515,15.647,1327.774
TCGA-55-8205-01A,51.931,374.098,221.420,62.433,51.256,159.089,2298.739,24.149,28.513,115.283,183.119,20.058,1328.667
TCGA-55-A48Z-01A,104.731,892.783,77.932,14.908,10.433,66.456,579.859,45.246,4.144,211.997,36.915,11.283,861.934
TCGA-44-5645-01B,34.858,270.875,247.582,8.299,51.258,39.520,105.378,8.900,29.759,110.106,10.582,20.794,186.002
TCGA-05-5428-01A,10.639,66.615,23.020,7.437,11.157,23.358,421.765,67.473,2.889,89.315,13.587,6.210,902.956
TCGA-69-8255-01A,74.863,30.785,44.026,52.002,14.843,63.154,845.235,6.932,3.030,27.748,262.777,7.586,689.109
TCGA-75-5125-01A,33.187,314.154,126.122,22.984,31.595,98.293,1085.810,57.538,8.488,98.799,105.728,26.007,1498.849
TCGA-55-8097-01A,35.380,366.566,94.900,7.047,31.107,91.485,339.351,156.817,4.657,274.977,21.318,51.233,965.727
TCGA-78-7152-01A,55.748,146.346,52.078,18.059,17.065,135.328,261.535,21.206,1.131,64.331,49.020,4.320,1438.288
TCGA-MP-A4TF-01A,87.924,128.916,23.564,10.043,3.696,71.925,127.470,12.478,5.276,62.344,44.908,21.120,1874.998
TCGA-67-4679-01B,14.073,196.052,92.848,10.246,27.634,85.176,215.009,336.323,24.830,116.241,19.808,158.006,403.653
TCGA-91-6836-01A,25.051,134.185,32.190,11.770,5.644,81.733,108.596,20.473,9.712,87.291,39.781,6.624,950.594
TCGA-78-8648-01A,236.824,3210.379,211.452,48.496,33.808,364.985,1568.052,77.529,25.760,377.061,168.815,36.303,268.546
TCGA-44-A47A-01A,33.783,163.307,136.325,7.681,59.961,65.453,802.201,68.095,9.853,83.326,18.079,7.861,781.729
TCGA-55-A57B-01A,8.038,476.137,99.283,5.172,37.995,166.397,330.714,25.962,7.749,179.857,30.873,10.367,1103.532
TCGA-55-8207-01A,11.444,502.812,95.098,9.766,22.454,136.590,623.741,100.317,16.382,271.094,18.515,45.822,549.701
TCGA-55-7576-01A,16.995,258.951,69.450,14.750,24.398,93.632,554.438,24.451,8.477,112.517,28.251,7.381,1656.587
TCGA-NJ-A55O-01A,22.094,83.658,55.664,4.326,15.832,79.967,570.331,19.410,2.362,90.130,13.239,29.135,817.158
TCGA-55-A494-01A,14.772,136.101,7.260,9.238,2.648,95.994,30.897,1.000,1.000,51.453,5.170,150.899,1545.393
TCGA-95-7043-01A,13.834,62.001,10.031,6.144,2.975,124.181,87.919,2.363,1.000,55.282,24.771,61.197,454.563
TCGA-L9-A443-01A,27.170,339.254,44.585,15.969,8.830,108.421,224.869,33.635,2.484,239.290,34.949,171.308,808.450
TCGA-69-7974-01A,23.633,204.556,141.621,13.404,31.239,195.664,1379.166,53.095,6.020,81.069,76.509,18.297,1868.825
TCGA-NJ-A4YG-01A,23.470,319.332,55.563,5.758,22.112,40.635,623.011,66.462,4.942,108.666,23.810,8.169,954.361
TCGA-69-7760-01A,4.520,175.297,12.912,1.177,1.117,20.817,75.366,8.236,1.000,100.518,2.388,1.000,1326.315
TCGA-49-4486-01A,15.663,13.666,10.083,3.480,3.212,23.480,59.795,2.452,1.000,27.989,10.126,1.475,1028.227
TCGA-93-A4JN-01A,136.842,962.077,86.456,6.136,24.975,135.474,266.875,99.128,14.339,311.550,25.443,38.729,1043.575
TCGA-86-A4D0-01A,21.560,61.902,19.608,5.578,5.574,23.887,199.434,1.923,1.342,42.235,32.707,3.677,1044.028
TCGA-L9-A444-01A,133.827,262.446,113.414,75.285,20.709,156.272,1224.873,31.784,3.217,108.376,217.596,7.003,610.376
TCGA-MP-A4T7-01A,22.800,103.570,43.439,5.892,11.572,98.112,508.920,18.496,5.005,81.779,40.528,23.204,1097.308
TCGA-91-A4BD-01A,28.230,26.130,51.166,3.182,20.991,23.907,525.413,94.370,51.215,74.675,24.352,46.066,659.290
TCGA-05-4250-01A,16.070,329.493,73.992,44.512,15.399,81.515,925.383,18.786,3.010,283.396,143.211,8.493,5336.831
TCGA-55-7994-01A,33.257,91.607,113.731,46.049,33.184,81.357,1105.144,12.435,5.065,38.427,151.651,9.173,1674.546
TCGA-99-8028-01A,189.669,1081.066,190.406,57.732,27.036,202.597,2327.151,22.243,9.367,182.583,408.048,30.560,753.090
TCGA-97-8171-01A,18.407,41.073,12.026,1.000,2.594,39.104,88.560,3.761,1.661,48.669,2.253,9.525,428.525
TCGA-67-6216-01A,39.656,117.122,73.773,12.787,26.538,31.831,425.756,144.522,7.880,31.447,26.998,8.281,1033.349
TCGA-91-6848-01A,73.182,861.421,199.433,31.610,39.800,193.826,867.805,14.117,41.043,144.644,123.138,12.205,104.502
TCGA-44-2665-01A,25.199,1447.756,197.261,4.705,36.760,57.637,434.898,41.837,6.289,365.005,13.036,4.921,373.035
TCGA-86-7701-01A,188.577,393.356,123.184,29.820,24.289,94.136,389.613,27.838,4.413,114.273,121.652,16.467,759.506
TCGA-78-7156-01A,12.901,59.547,23.444,4.281,3.940,175.290,58.503,25.217,3.760,34.774,21.978,2.627,645.768
TCGA-05-5420-01A,261.276,195.247,127.077,34.592,73.381,32.307,1909.191,28.338,12.886,58.175,129.249,15.843,510.627
TCGA-55-6642-01A,427.646,1393.118,100.376,26.657,6.371,185.237,351.895,29.332,4.388,367.010,68.977,9.406,1145.512
TCGA-78-7149-01A,40.381,108.482,21.426,3.735,2.960,349.649,52.610,25.115,1.672,135.625,24.820,2.102,1190.490
TCGA-05-4418-01A,127.372,204.109,73.449,19.618,10.575,40.672,550.658,27.117,7.847,95.082,76.413,6.814,1728.105
TCGA-05-4422-01A,139.272,47.407,89.682,48.617,24.559,48.822,621.534,1.185,1.951,44.055,91.527,36.919,671.054
TCGA-78-7146-01A,7.514,203.276,65.283,11.233,4.891,73.583,400.279,22.425,5.619,163.531,31.976,2.380,2062.381
TCGA-86-A4P8-01A,18.790,316.463,219.497,33.443,53.756,208.625,1347.373,134.563,14.457,359.760,155.329,41.930,289.048
TCGA-67-6217-01A,51.545,279.384,99.231,24.580,32.912,85.033,394.573,47.476,5.849,103.411,38.910,22.183,569.533
TCGA-78-8640-01A,51.968,183.250,36.245,10.529,8.209,65.076,529.901,23.413,3.477,75.516,53.497,12.412,1192.640
TCGA-44-7670-01A,19.742,230.372,34.692,19.030,10.527,161.229,226.784,22.651,5.621,294.035,21.649,6.554,2108.734
TCGA-49-AARO-01A,55.176,394.075,93.871,12.765,36.248,114.058,531.852,30.651,10.115,272.073,70.210,6.530,1478.745
TCGA-75-7030-01A,102.968,1395.708,138.695,19.117,35.172,183.846,261.481,138.032,3.297,295.568,16.715,11.815,1549.581
TCGA-50-5941-01A,73.272,424.790,172.028,46.644,41.722,143.657,1266.413,139.254,8.776,88.795,127.935,19.190,1965.190
TCGA-49-AARR-01A,81.273,357.335,104.198,18.904,18.887,188.798,784.496,205.014,5.388,554.061,79.828,22.323,665.686
TCGA-J2-8192-01A,29.305,1457.757,202.109,10.152,45.056,72.064,776.623,117.094,14.676,254.963,16.625,10.497,807.948
TCGA-64-5779-01A,253.133,553.203,77.545,20.111,11.921,159.714,100.302,12.217,3.918,181.763,48.272,53.046,1335.544
TCGA-62-A46O-01A,30.315,54.323,5.219,2.517,1.000,25.324,17.015,2.278,1.000,32.191,6.579,5.159,3166.421
TCGA-50-8459-01A,82.922,1702.216,186.292,9.568,34.375,137.824,1076.521,71.908,29.487,570.976,20.570,9.336,1373.807
TCGA-86-A4JF-01A,41.299,143.406,40.455,11.825,9.467,121.147,529.061,38.044,17.602,101.175,60.055,14.806,1046.332
TCGA-05-4249-01A,34.342,307.839,117.601,7.664,76.387,85.391,319.488,133.004,9.255,98.812,21.758,16.588,1010.222
TCGA-J2-A4AG-01A,63.467,452.904,118.974,14.434,49.106,105.268,309.414,41.987,13.628,85.559,50.855,9.557,1313.232
TCGA-44-7671-01A,21.775,277.833,42.066,2.744,6.193,172.103,160.000,46.812,2.175,125.269,8.093,1.555,1387.892
TCGA-44-6774-01A,39.205,2407.057,107.073,4.841,14.119,207.962,427.990,30.558,15.447,750.709,15.525,29.904,602.110
TCGA-50-5066-01A,194.100,256.561,58.522,56.851,37.782,35.409,1331.232,25.820,7.938,168.514,219.894,7.670,554.225
TCGA-50-6594-01A,28.098,256.812,39.515,2.952,7.378,42.640,232.629,3.928,6.871,257.124,27.466,1.952,1210.275
TCGA-44-8119-01A,78.044,751.341,74.966,11.707,7.706,179.608,643.972,12.320,19.703,299.365,51.175,78.039,1536.855
TCGA-49-AAR2-01A,94.935,65.165,22.630,6.901,5.131,51.704,278.290,3.799,1.228,65.837,18.983,8.305,707.920
TCGA-44-2666-01B,49.735,232.931,60.133,18.062,12.734,91.346,49.982,74.378,2.462,154.499,11.395,18.609,404.674
TCGA-44-6779-01A,10.087,540.744,118.837,44.669,14.409,151.428,1023.561,140.761,4.334,67.861,226.857,12.198,2112.214
TCGA-86-8669-01A,73.858,106.419,90.758,10.597,20.778,159.240,448.019,9.439,20.179,55.940,40.045,69.565,1057.629
TCGA-05-5715-01A,20.503,253.404,69.438,5.498,12.812,110.170,480.155,120.365,3.742,154.963,18.122,47.890,2007.757
TCGA-69-A59K-01A,143.100,292.418,75.562,23.180,15.748,143.932,664.733,21.463,7.055,242.331,37.216,6.727,797.505
TCGA-55-A491-01A,71.605,257.275,58.811,13.513,10.679,95.107,605.936,26.548,5.674,170.747,36.909,14.876,1620.635
TCGA-71-8520-01A,20.509,747.783,39.792,3.978,11.394,122.987,261.166,24.344,4.836,225.737,12.228,20.118,1646.676
TCGA-91-8496-01A,7.202,121.470,91.002,8.314,41.456,28.949,1014.073,72.758,22.214,138.472,49.699,11.067,510.497
TCGA-69-8254-01A,82.997,164.045,72.192,10.059,21.116,99.948,411.528,37.651,4.858,93.340,45.552,11.183,1788.885
TCGA-95-A4VP-01A,59.039,199.390,41.357,13.746,13.460,248.292,394.631,24.227,8.265,144.661,79.433,79.108,707.668
TCGA-95-8039-01A,13.704,267.416,106.597,6.597,46.840,95.450,620.911,85.887,8.787,114.846,28.160,15.289,1311.636
TCGA-86-8076-01A,137.889,286.265,121.840,49.205,31.985,131.698,482.333,56.819,5.639,86.498,99.697,27.068,660.068
TCGA-44-2659-01A,83.188,358.389,79.698,27.563,12.026,96.757,377.317,58.671,2.522,92.989,62.417,4.721,506.603
TCGA-55-8203-01A,191.399,324.935,63.878,22.739,20.438,117.679,282.255,9.453,5.661,110.461,53.649,49.087,1081.626
TCGA-MP-A5C7-01A,21.304,60.174,22.784,1.208,8.069,104.199,77.687,6.978,2.226,57.047,14.688,10.759,869.078
TCGA-78-7220-01A,19.272,145.347,25.655,18.544,5.148,137.532,152.198,16.471,2.556,79.776,35.996,5.859,1684.152
TCGA-44-3917-01B,41.826,91.920,114.367,23.591,29.220,35.063,274.306,1.727,7.818,41.138,25.146,18.752,279.752
TCGA-78-7153-01A,42.087,78.014,21.414,7.866,7.200,55.495,146.040,11.122,1.000,61.174,21.564,1.000,546.906
TCGA-55-7910-01A,70.022,86.147,27.884,2.522,4.579,75.391,94.737,12.128,4.027,100.952,11.985,24.035,974.545
TCGA-64-5778-01A,71.491,104.996,63.995,67.448,21.607,32.553,684.922,6.567,3.837,125.315,201.869,7.321,1367.537
TCGA-55-7815-01A,20.878,352.180,173.796,8.964,15.879,27.214,158.245,4.047,8.823,77.127,11.634,16.770,494.864
TCGA-55-6985-01A,62.598,618.668,90.028,16.621,17.760,95.760,502.434,104.166,11.333,147.234,92.054,9.431,1247.049
TCGA-69-7761-01A,160.526,353.824,188.220,45.529,34.067,82.310,525.286,84.781,6.918,135.216,70.161,26.882,1619.098
TCGA-MN-A4N4-01A,51.899,1018.270,42.974,9.377,5.088,139.556,258.802,55.998,6.341,251.804,28.950,6.251,1421.101
TCGA-55-6972-01A,10.072,15.752,5.878,2.339,2.382,12.101,22.863,1.000,1.000,25.967,23.410,1.155,636.472
TCGA-49-6743-01A,67.171,804.202,88.186,13.029,11.274,138.615,484.929,37.256,7.286,294.119,53.150,11.681,888.515
TCGA-50-6597-01A,54.629,142.576,61.511,8.604,18.742,48.030,272.066,14.830,2.565,124.728,44.045,30.288,2181.149
TCGA-55-A490-01A,42.800,393.103,60.875,5.230,10.425,116.861,716.970,8.895,10.901,188.602,14.996,5.354,1203.290
TCGA-99-8032-01A,133.579,653.172,50.172,6.615,7.094,219.808,230.780,50.128,6.053,207.352,18.500,53.165,831.093
TCGA-55-8299-01A,40.420,1280.392,110.398,58.471,22.860,457.648,1008.182,175.121,12.465,294.346,271.026,53.257,842.674
TCGA-64-1676-01A,25.799,97.513,37.294,17.276,17.941,21.460,899.635,29.204,23.499,105.932,48.188,4.416,1558.238
TCGA-86-8279-01A,14.396,755.197,47.384,2.054,16.260,135.937,240.730,8.180,7.454,254.337,9.383,3.566,1666.368
TCGA-97-A4M5-01A,42.454,358.353,112.056,6.471,21.551,135.333,834.409,76.893,8.796,190.019,83.171,17.450,1085.731
TCGA-78-7536-01A,30.658,68.707,71.062,13.064,8.575,80.866,1338.685,1.401,6.058,45.933,76.199,71.392,1772.154
TCGA-55-8208-01A,153.926,1026.040,168.507,33.487,45.538,199.241,1541.649,41.477,13.001,193.274,137.702,39.279,655.430
TCGA-95-7562-01A,30.036,425.173,79.356,11.421,6.659,71.572,480.950,42.401,5.258,83.748,34.612,2.478,744.949
TCGA-MP-A4TK-01A,135.116,1207.002,141.890,11.937,27.176,111.623,944.937,37.949,7.927,432.320,30.232,7.121,1094.696
TCGA-49-6761-01A,30.924,274.799,51.916,17.919,11.658,62.516,428.994,25.063,9.447,83.442,104.001,4.414,595.121
TCGA-50-6593-01A,26.389,680.813,103.127,3.881,26.793,109.257,704.715,100.064,14.906,225.727,8.294,65.394,1530.901
TCGA-55-7728-01A,42.419,65.771,143.564,8.534,33.952,31.696,718.521,30.570,9.773,73.689,49.276,26.705,1956.844
TCGA-86-8055-01A,61.485,1322.472,106.309,7.878,12.118,118.635,711.995,39.269,8.840,447.709,20.603,8.371,1339.182
TCGA-73-4668-01A,54.677,435.401,34.782,6.640,6.707,72.000,200.266,65.254,2.654,152.494,12.203,62.865,2286.425
