"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.66.2781.01A",3.59236639396192e-06,1.59337333281317e-06,2.74444411990175e-07,0.999988977562382,2.0057395656832e-09,9.94059443186218e-08,5.46084179514343e-06
"TCGA.22.0940.01A",0.000875117411998659,0.0042523072643178,3.00487023579129e-05,0.72646303484943,0.268378130270171,1.35663890230189e-06,4.86282250664151e-09
"TCGA.43.6143.01A",0.00146839480878552,0.00452979568484605,3.05988567126073e-08,0.554549079607007,0.0445988798787368,1.44958642342358e-05,0.394839323557534
"TCGA.39.5021.01A",0.0269594490005365,0.0187556393239525,5.08554422052594e-09,0.49514069750172,0.126003827171062,0.0106887247268211,0.322451657190364
"TCGA.22.1012.01A",7.35545609771704e-09,0.0103442949121159,5.32408217890503e-09,0.342198936320638,0.104318131930618,0.00440831105046066,0.538730313106629
"TCGA.33.AASL.01A",0.00274933405041856,0.00246516086705373,1.22874222136967e-09,0.0624712806622559,0.0309820369355749,0.0183073898946653,0.883024796361289
"TCGA.33.4533.01A",4.52549067577606e-08,0.0027711482554039,0.000948724277967577,0.584112848450474,0.0685607264885325,5.97605352443886e-07,0.343605909667363
"TCGA.43.6647.01A",5.78218234182435e-07,0.000117787666685192,1.06973530209301e-07,0.968602394024374,0.0312771208656639,1.96255704101962e-06,4.9694471343868e-08
"TCGA.77.6845.01A",7.3986774102321e-09,0.00274861422354742,1.6966423240075e-08,0.238931413922943,0.140601938551204,2.97531627499206e-08,0.617717979184043
"TCGA.56.8504.01A",1.64362053537975e-08,0.0126026185379839,5.78131606227052e-09,0.412342989383811,0.0793789563706412,0.00931206317311346,0.486363350316929
"TCGA.56.8629.01A",9.21332053931269e-06,1.60127889124259e-08,8.45829675691661e-06,0.473951406108183,0.526024871947421,6.03301748456251e-06,1.2968264170642e-09
"TCGA.63.A5MY.01A",6.3651403630851e-08,3.61148048653007e-07,6.65315622530456e-08,0.414651135901384,1.96972973135498e-09,4.88007087976287e-06,0.585343490726992
"TCGA.37.4130.01A",0.000371985222595845,0.11385992955202,2.45521364478457e-09,7.52000447078753e-08,0.127111488970709,0.201705693886061,0.556950824713356
"TCGA.22.1002.01A",5.17869197598699e-09,2.60522299398076e-06,1.72489850266457e-08,0.999997320905693,3.70806284401143e-09,4.05620439756912e-08,7.17352906084616e-09
"TCGA.18.3410.01A",0.101916953049882,0.0280213935628881,7.76831851946837e-09,0.200577452427557,0.0778156133348489,0.0418401529576237,0.549828426898883
"TCGA.39.5011.01A",6.69838405368021e-07,0.0376027639581325,1.85072185597533e-08,0.00024042680189554,0.317639134408857,0.0987580223223434,0.545758964163148
"TCGA.56.7580.01A",1.40553098608238e-07,0.00114478052318378,0.00507578178436737,0.612937433990425,0.0347195848455676,0.0021794607575489,0.343942817545809
"TCGA.98.8023.01A",0.0928888823800003,0.00434671558251256,3.26080552020062e-08,0.742384228633,0.039572256531196,0.0251103971815559,0.0956974870836802
"TCGA.33.4586.01A",0.000823599027519195,2.40582584568487e-06,4.87425701996572e-08,0.649124452423762,0.350004216950599,4.52766151883958e-05,4.14515625720259e-10
"TCGA.58.8388.01A",0.0131478124803364,0.0230894071893594,5.20613049249376e-08,0.649551176908106,0.112085579812085,0.0203583470046011,0.181767624544207
"TCGA.77.A5G3.01A",0.000104521341359259,0.00826925459638687,2.14780646745891e-08,0.349277729879757,0.0274961340149948,0.0087325089788411,0.606119829710596
"TCGA.85.8071.01A",9.43792931598561e-07,0.00739508148267564,1.65730787297987e-08,0.357746342816611,0.0361021876180957,0.00951793922765961,0.589237488488948
"TCGA.33.A4WN.01A",0.00141101517457384,0.00249874834538809,0.00851190841399051,0.252720478862466,0.0296376005879842,0.00644698469838954,0.698773263917207
"TCGA.77.7141.01A",9.73894298021925e-08,0.00650479623069591,6.79159949886114e-10,0.164391343551688,0.0774662897483057,4.6799053520068e-05,0.751590673347201
"TCGA.60.2716.01A",1.16984099472661e-08,0.000264543780290267,1.02672588639487e-05,0.493166977718977,0.00754456737151074,3.16541336603595e-07,0.499013315630611
"TCGA.85.7844.01A",1.37917674298198e-09,1.07855529119818e-05,1.67783485802997e-05,0.70512336227227,0.294849069673,1.70142303178733e-09,1.07263814284797e-09
"TCGA.98.A53H.01A",0.0632882058339736,0.0084526073571169,0.0140485697402554,0.881889470887211,0.0321306144286524,0.000190177681793247,3.54070997322137e-07
"TCGA.37.A5EM.01A",2.36149543463881e-06,3.14497683268878e-06,6.1087803098245e-09,0.76892672444359,0.231067697020444,1.55251324116355e-09,6.44024046468109e-08
"TCGA.63.A5MU.01A",7.92490277549086e-09,5.6128461895837e-07,1.29571561438088e-06,0.999986812697627,1.32975506135491e-09,2.86499089662204e-08,1.12923975732216e-05
