,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-EJ-A65G-01A,0.010,0.000,0.003,0.000,0.000,0.000,0.902,0.003,0.012,0.031,0.034,0.003,0.001,0.000,0.000,0.000
TCGA-ZG-A9LS-01A,0.011,0.013,0.019,0.000,0.014,0.007,0.518,0.029,0.081,0.197,0.074,0.033,0.001,0.000,0.001,0.000
TCGA-XJ-A9DK-01A,0.001,0.003,0.006,0.002,0.004,0.000,0.815,0.011,0.025,0.072,0.045,0.013,0.002,0.000,0.000,0.000
TCGA-G9-6329-01A,0.009,0.000,0.006,0.000,0.002,0.000,0.769,0.016,0.038,0.077,0.073,0.008,0.002,0.000,0.000,0.000
TCGA-J9-A8CN-01A,0.005,0.000,0.002,0.000,0.001,0.000,0.901,0.003,0.031,0.017,0.036,0.003,0.000,0.000,0.000,0.000
TCGA-V1-A9ZK-01A,0.001,0.000,0.005,0.000,0.002,0.000,0.843,0.011,0.040,0.041,0.041,0.015,0.000,0.000,0.000,0.000
TCGA-EJ-5542-01A,0.009,0.001,0.010,0.001,0.001,0.000,0.800,0.012,0.041,0.080,0.032,0.012,0.001,0.000,0.000,0.000
TCGA-V1-A8WS-01A,0.000,0.000,0.004,0.000,0.003,0.000,0.921,0.004,0.011,0.024,0.030,0.003,0.000,0.000,0.000,0.000
TCGA-KK-A8IH-01A,0.013,0.010,0.009,0.000,0.001,0.000,0.855,0.010,0.021,0.032,0.030,0.017,0.001,0.000,0.000,0.000
TCGA-VP-A87B-01A,0.007,0.000,0.002,0.000,0.002,0.000,0.918,0.006,0.015,0.031,0.003,0.016,0.000,0.000,0.000,0.000
TCGA-EJ-5494-01A,0.009,0.000,0.005,0.000,0.006,0.000,0.794,0.013,0.062,0.051,0.038,0.018,0.003,0.000,0.000,0.000
TCGA-EJ-5502-01A,0.008,0.001,0.013,0.000,0.005,0.001,0.718,0.013,0.065,0.097,0.046,0.025,0.002,0.003,0.001,0.002
TCGA-KC-A7FD-01A,0.006,0.000,0.003,0.000,0.001,0.000,0.937,0.004,0.014,0.013,0.017,0.004,0.000,0.000,0.000,0.000
TCGA-VN-A943-01A,0.000,0.000,0.000,0.000,0.002,0.000,0.970,0.002,0.007,0.000,0.017,0.000,0.000,0.000,0.000,0.000
TCGA-YL-A8SO-01B,0.007,0.000,0.003,0.000,0.001,0.000,0.850,0.006,0.026,0.059,0.031,0.016,0.000,0.000,0.000,0.000
